@relation ProteinFoldsDicots

@attribute pcvA             NUMERIC
@attribute pcvR             NUMERIC
@attribute pcvN             NUMERIC
@attribute pcvD             NUMERIC
@attribute pcvC             NUMERIC
@attribute pcvQ             NUMERIC
@attribute pcvE             NUMERIC
@attribute pcvG             NUMERIC
@attribute pcvH             NUMERIC
@attribute pcvI             NUMERIC
@attribute pcvL             NUMERIC
@attribute pcvK             NUMERIC
@attribute pcvM             NUMERIC
@attribute pcvF             NUMERIC
@attribute pcvP             NUMERIC
@attribute pcvS             NUMERIC
@attribute pcvT             NUMERIC
@attribute pcvW             NUMERIC
@attribute pcvY             NUMERIC
@attribute pcvV             NUMERIC
@attribute sscC             NUMERIC
@attribute sscE             NUMERIC
@attribute sscH             NUMERIC
@attribute dssC             NUMERIC
@attribute dssE             NUMERIC
@attribute dssH             NUMERIC
@attribute adssCCC          NUMERIC
@attribute adssCCE          NUMERIC
@attribute adssCCH          NUMERIC
@attribute adssCEC          NUMERIC
@attribute adssCEE          NUMERIC
@attribute adssCEH          NUMERIC
@attribute adssCHC          NUMERIC
@attribute adssCHE          NUMERIC
@attribute adssCHH          NUMERIC
@attribute adssECC          NUMERIC
@attribute adssECE          NUMERIC
@attribute adssECH          NUMERIC
@attribute adssEEC          NUMERIC
@attribute adssEEE          NUMERIC
@attribute adssEEH          NUMERIC
@attribute adssEHC          NUMERIC
@attribute adssEHE          NUMERIC
@attribute adssEHH          NUMERIC
@attribute adssHCC          NUMERIC
@attribute adssHCE          NUMERIC
@attribute adssHCH          NUMERIC
@attribute adssHEC          NUMERIC
@attribute adssHEE          NUMERIC
@attribute adssHEH          NUMERIC
@attribute adssHHC          NUMERIC
@attribute adssHHE          NUMERIC
@attribute adssHHH          NUMERIC
@attribute phyAthaliana     NUMERIC
@attribute phyCpapaya       NUMERIC
@attribute phyCsativus      NUMERIC
@attribute phyGmax          NUMERIC
@attribute phyLjaponicus    NUMERIC
@attribute phyMesculenta    NUMERIC
@attribute phyMtrunculata   NUMERIC
@attribute phyMguttatus     NUMERIC
@attribute phyPtrichocarpa  NUMERIC
@attribute phyPpersica      NUMERIC
@attribute phyRcommunis     NUMERIC
@attribute phySlycoparsicum NUMERIC
@attribute length           NUMERIC
@attribute class {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,-}

@data
4.0000,9.0000,24.0000,8.0000,27.0000,11.0000,5.0000,28.0000,5.0000,4.0000,2.0000,6.0000,1.0000,3.0000,8.0000,11.0000,2.0000,2.0000,7.0000,3.0000,0.7143,0.2857,0.0000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,-
29.0000,7.0000,7.0000,8.0000,4.0000,5.0000,0.0000,19.0000,0.0000,27.0000,2.0000,27.0000,7.0000,3.0000,9.0000,17.0000,9.0000,0.0000,0.0000,11.0000,0.4099,0.1261,0.4640,7,4,8,0,0,0,0,0,1,3,1,1,0,0,2,1,0,0,1,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,t
10.0000,7.0000,13.0000,6.0000,10.0000,20.0000,14.0000,29.0000,5.0000,6.0000,9.0000,7.0000,5.0000,14.0000,18.0000,10.0000,2.0000,25.0000,6.0000,6.0000,0.6266,0.3071,0.0664,9,9,2,0,1,0,5,1,2,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,n
4.0000,12.0000,14.0000,11.0000,0.0000,10.0000,4.0000,7.0000,10.0000,14.0000,24.0000,9.0000,10.0000,15.0000,25.0000,14.0000,18.0000,0.0000,8.0000,15.0000,0.6280,0.0923,0.2797,12,3,8,0,0,3,1,0,0,4,2,1,1,0,2,0,0,0,0,0,0,2,1,1,2,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.79,p
3.0000,16.0000,10.0000,13.0000,14.0000,9.0000,25.0000,11.0000,9.0000,9.0000,7.0000,14.0000,13.0000,11.0000,16.0000,5.0000,6.0000,10.0000,15.0000,21.0000,0.4186,0.4651,0.1163,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.86,l
8.0000,13.0000,2.0000,5.0000,4.0000,7.0000,11.0000,5.0000,16.0000,16.0000,10.0000,24.0000,25.0000,18.0000,11.0000,12.0000,13.0000,10.0000,3.0000,17.0000,0.3784,0.2793,0.3423,3,4,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.11,z
10.0000,16.0000,3.0000,2.0000,15.0000,3.0000,10.0000,15.0000,1.0000,27.0000,8.0000,8.0000,6.0000,8.0000,14.0000,14.0000,13.0000,0.0000,3.0000,26.0000,0.4341,0.1163,0.4496,9,3,9,0,0,1,1,0,0,3,1,2,0,0,3,0,0,0,0,0,0,1,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.58,p
9.0000,30.0000,9.0000,18.0000,3.0000,11.0000,11.0000,12.0000,3.0000,19.0000,23.0000,19.0000,8.0000,15.0000,7.0000,6.0000,7.0000,0.0000,3.0000,12.0000,0.4548,0.1204,0.4247,10,4,10,0,0,2,0,0,0,4,3,0,0,0,3,0,0,0,0,1,0,2,0,2,3,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.99,p
17.0000,11.0000,2.0000,9.0000,1.0000,11.0000,19.0000,5.0000,13.0000,24.0000,13.0000,20.0000,15.0000,10.0000,7.0000,0.0000,12.0000,0.0000,3.0000,22.0000,0.3370,0.3261,0.3370,2,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,z
15.0000,10.0000,3.0000,21.0000,12.0000,2.0000,14.0000,14.0000,3.0000,23.0000,7.0000,10.0000,7.0000,8.0000,7.0000,12.0000,7.0000,1.0000,14.0000,23.0000,0.2931,0.2845,0.4224,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1.16,z
8.0000,7.0000,2.0000,7.0000,8.0000,13.0000,23.0000,29.0000,4.0000,5.0000,11.0000,4.0000,4.0000,4.0000,13.0000,22.0000,16.0000,5.0000,4.0000,15.0000,0.4667,0.5333,0.0000,5,9,0,0,0,0,3,1,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20,g
13.0000,11.0000,7.0000,14.0000,1.0000,15.0000,23.0000,2.0000,11.0000,9.0000,8.0000,16.0000,14.0000,14.0000,8.0000,7.0000,11.0000,9.0000,3.0000,8.0000,0.4632,0.0000,0.5368,7,0,8,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90,f
18.0000,16.0000,5.0000,16.0000,0.0000,14.0000,17.0000,12.0000,0.0000,3.0000,17.0000,24.0000,7.0000,6.0000,0.0000,3.0000,6.0000,2.0000,18.0000,4.0000,0.3679,0.0285,0.6036,10,2,13,0,0,1,1,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1,6,1,0,0,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,3.86,t
10.0000,9.0000,10.0000,14.0000,0.0000,3.0000,3.0000,12.0000,17.0000,13.0000,15.0000,15.0000,18.0000,6.0000,8.0000,9.0000,14.0000,0.0000,11.0000,18.0000,0.5847,0.1568,0.2585,8,5,5,0,0,1,2,0,0,2,2,0,0,1,4,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.36,r
15.0000,2.0000,3.0000,2.0000,27.0000,4.0000,5.0000,15.0000,1.0000,12.0000,23.0000,7.0000,16.0000,7.0000,28.0000,11.0000,13.0000,1.0000,0.0000,18.0000,0.5301,0.3916,0.0783,6,8,1,0,0,0,2,2,0,1,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.66,o
4.0000,28.0000,9.0000,10.0000,0.0000,4.0000,16.0000,11.0000,10.0000,13.0000,6.0000,21.0000,18.0000,10.0000,24.0000,6.0000,14.0000,2.0000,2.0000,8.0000,0.5000,0.1240,0.3760,9,3,9,0,0,1,1,0,0,2,2,2,1,0,2,0,0,0,0,0,0,0,1,2,2,0,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2.50,p
10.0000,3.0000,9.0000,12.0000,12.0000,18.0000,25.0000,4.0000,15.0000,9.0000,6.0000,31.0000,20.0000,15.0000,5.0000,4.0000,5.0000,1.0000,6.0000,13.0000,0.3475,0.0000,0.6525,3,0,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,f
14.0000,11.0000,32.0000,13.0000,0.0000,8.0000,2.0000,21.0000,5.0000,14.0000,6.0000,13.0000,0.0000,4.0000,14.0000,22.0000,17.0000,9.0000,15.0000,15.0000,0.5069,0.4931,0.0000,5,10,0,0,1,0,0,3,0,0,0,0,1,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,m
15.0000,14.0000,22.0000,14.0000,12.0000,8.0000,6.0000,16.0000,4.0000,11.0000,7.0000,16.0000,4.0000,1.0000,0.0000,11.0000,16.0000,5.0000,18.0000,23.0000,0.5182,0.4818,0.0000,5,12,0,0,0,0,2,2,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,m
5.0000,6.0000,7.0000,30.0000,0.0000,28.0000,46.0000,2.0000,12.0000,11.0000,2.0000,7.0000,1.0000,0.0000,33.0000,7.0000,3.0000,0.0000,7.0000,10.0000,0.3850,0.0267,0.5882,8,1,8,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.87,f
10.0000,18.0000,10.0000,2.0000,0.0000,7.0000,9.0000,27.0000,5.0000,30.0000,11.0000,23.0000,4.0000,10.0000,5.0000,8.0000,17.0000,0.0000,9.0000,24.0000,0.4791,0.1415,0.3794,10,6,9,0,0,2,1,0,0,1,4,1,0,1,4,0,0,0,1,0,0,2,0,1,3,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.11,s
21.0000,6.0000,13.0000,10.0000,24.0000,23.0000,7.0000,26.0000,16.0000,6.0000,4.0000,9.0000,3.0000,4.0000,3.0000,8.0000,6.0000,0.0000,13.0000,7.0000,0.4961,0.0233,0.4806,3,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,b
8.0000,7.0000,11.0000,5.0000,0.0000,15.0000,14.0000,9.0000,10.0000,12.0000,4.0000,2.0000,4.0000,6.0000,27.0000,12.0000,14.0000,1.0000,2.0000,19.0000,0.4343,0.5657,0.0000,2,6,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,g
23.0000,11.0000,4.0000,16.0000,0.0000,19.0000,11.0000,7.0000,8.0000,12.0000,22.0000,4.0000,20.0000,11.0000,26.0000,2.0000,2.0000,0.0000,3.0000,9.0000,0.5032,0.1526,0.3442,12,6,8,0,0,2,2,1,0,4,2,0,1,1,3,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.08,w
9.0000,13.0000,18.0000,15.0000,1.0000,10.0000,15.0000,8.0000,12.0000,5.0000,16.0000,10.0000,10.0000,1.0000,13.0000,14.0000,13.0000,3.0000,7.0000,4.0000,0.4852,0.2722,0.2426,5,6,3,0,0,0,2,1,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,l
6.0000,9.0000,8.0000,7.0000,0.0000,15.0000,16.0000,7.0000,10.0000,16.0000,16.0000,20.0000,12.0000,2.0000,8.0000,1.0000,9.0000,0.0000,17.0000,8.0000,0.3441,0.0538,0.6022,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.93,t
6.0000,24.0000,7.0000,10.0000,0.0000,13.0000,18.0000,13.0000,4.0000,12.0000,20.0000,31.0000,8.0000,11.0000,1.0000,8.0000,10.0000,0.0000,2.0000,8.0000,0.3140,0.0000,0.6860,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.86,d
4.0000,4.0000,9.0000,2.0000,2.0000,12.0000,6.0000,22.0000,0.0000,14.0000,12.0000,18.0000,17.0000,11.0000,21.0000,13.0000,7.0000,2.0000,2.0000,18.0000,0.4272,0.1748,0.3981,6,6,6,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,1,1,0,0,0,1,3,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.06,t
20.0000,8.0000,2.0000,12.0000,1.0000,22.0000,15.0000,6.0000,17.0000,10.0000,15.0000,2.0000,18.0000,10.0000,23.0000,11.0000,10.0000,18.0000,12.0000,7.0000,0.3297,0.0000,0.6703,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.91,c
4.0000,13.0000,15.0000,7.0000,0.0000,24.0000,13.0000,7.0000,10.0000,26.0000,6.0000,28.0000,18.0000,7.0000,6.0000,9.0000,18.0000,1.0000,4.0000,19.0000,0.2828,0.7172,0.0000,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,o
6.0000,8.0000,5.0000,4.0000,13.0000,3.0000,12.0000,25.0000,23.0000,15.0000,21.0000,10.0000,1.0000,26.0000,24.0000,5.0000,10.0000,2.0000,13.0000,11.0000,0.3942,0.1452,0.4606,7,4,8,0,0,1,1,0,0,1,2,1,0,0,3,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.41,w
9.0000,6.0000,1.0000,2.0000,40.0000,3.0000,5.0000,12.0000,2.0000,12.0000,8.0000,3.0000,5.0000,10.0000,8.0000,10.0000,12.0000,3.0000,10.0000,12.0000,0.6944,0.3056,0.0000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,-
8.0000,6.0000,11.0000,8.0000,40.0000,1.0000,2.0000,12.0000,3.0000,12.0000,6.0000,2.0000,9.0000,10.0000,0.0000,18.0000,8.0000,3.0000,10.0000,12.0000,0.6250,0.3750,0.0000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,-
11.0000,3.0000,1.0000,32.0000,0.0000,11.0000,27.0000,6.0000,2.0000,13.0000,23.0000,11.0000,12.0000,23.0000,11.0000,12.0000,6.0000,0.0000,8.0000,8.0000,0.3196,0.0515,0.6289,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.97,c
28.0000,5.0000,6.0000,4.0000,3.0000,5.0000,4.0000,11.0000,20.0000,5.0000,13.0000,0.0000,5.0000,8.0000,8.0000,19.0000,8.0000,14.0000,0.0000,8.0000,0.5823,0.4177,0.0000,11,12,0,0,1,0,7,2,0,0,0,0,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,j
18.0000,9.0000,5.0000,22.0000,0.0000,16.0000,31.0000,0.0000,4.0000,11.0000,15.0000,14.0000,16.0000,2.0000,9.0000,8.0000,8.0000,0.0000,4.0000,15.0000,0.2913,0.0485,0.6602,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1.03,c
15.0000,10.0000,11.0000,14.0000,4.0000,19.0000,23.0000,8.0000,19.0000,9.0000,5.0000,16.0000,8.0000,11.0000,1.0000,20.0000,8.0000,7.0000,4.0000,14.0000,0.3839,0.2768,0.3393,2,5,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.12,u
10.0000,14.0000,11.0000,20.0000,1.0000,15.0000,19.0000,0.0000,10.0000,7.0000,20.0000,4.0000,12.0000,15.0000,9.0000,5.0000,4.0000,12.0000,6.0000,6.0000,0.5321,0.0801,0.3878,9,3,10,0,0,0,1,0,0,5,2,0,0,0,2,0,0,0,1,0,0,0,1,5,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.12,p
9.0000,26.0000,8.0000,14.0000,1.0000,10.0000,14.0000,4.0000,2.0000,3.0000,23.0000,12.0000,5.0000,6.0000,23.0000,0.0000,11.0000,5.0000,9.0000,7.0000,0.4535,0.0817,0.4648,13,3,12,0,1,2,2,0,1,3,0,3,1,0,1,0,0,0,1,0,0,2,2,4,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.55,p
18.0000,10.0000,1.0000,13.0000,7.0000,1.0000,5.0000,4.0000,4.0000,13.0000,12.0000,9.0000,2.0000,35.0000,29.0000,17.0000,10.0000,23.0000,35.0000,10.0000,0.4273,0.1182,0.4545,5,4,8,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,1,1,0,0,1,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.20,u
10.0000,9.0000,10.0000,10.0000,0.0000,36.0000,27.0000,0.0000,13.0000,9.0000,10.0000,24.0000,8.0000,5.0000,11.0000,10.0000,7.0000,0.0000,9.0000,7.0000,0.5185,0.4074,0.0741,6,6,1,0,1,0,2,1,0,1,0,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1.62,g
17.0000,12.0000,0.0000,2.0000,14.0000,1.0000,1.0000,4.0000,5.0000,9.0000,19.0000,6.0000,14.0000,5.0000,23.0000,11.0000,17.0000,0.0000,17.0000,16.0000,0.4405,0.2143,0.3452,4,2,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.84,u
7.0000,6.0000,5.0000,27.0000,0.0000,18.0000,38.0000,6.0000,2.0000,8.0000,3.0000,24.0000,2.0000,0.0000,11.0000,3.0000,3.0000,0.0000,3.0000,8.0000,0.4877,0.2090,0.3033,8,7,5,0,0,0,3,1,0,1,1,1,0,1,3,1,1,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.44,t
14.0000,24.0000,8.0000,6.0000,7.0000,11.0000,7.0000,6.0000,11.0000,13.0000,19.0000,9.0000,1.0000,10.0000,6.0000,15.0000,15.0000,7.0000,15.0000,11.0000,0.4674,0.2717,0.2609,3,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,u
10.0000,9.0000,4.0000,14.0000,12.0000,24.0000,30.0000,2.0000,10.0000,11.0000,14.0000,27.0000,21.0000,8.0000,17.0000,4.0000,5.0000,8.0000,11.0000,7.0000,0.3793,0.0345,0.5862,3,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,f
9.0000,11.0000,10.0000,1.0000,4.0000,1.0000,0.0000,29.0000,15.0000,24.0000,18.0000,6.0000,10.0000,17.0000,0.0000,6.0000,9.0000,7.0000,12.0000,16.0000,0.5327,0.1028,0.3645,11,2,9,0,0,2,1,0,0,6,1,0,0,0,2,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.21,s
18.0000,15.0000,2.0000,7.0000,1.0000,11.0000,16.0000,5.0000,16.0000,26.0000,14.0000,18.0000,2.0000,7.0000,7.0000,0.0000,11.0000,0.0000,2.0000,28.0000,0.3627,0.2843,0.3529,2,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,z
12.0000,12.0000,26.0000,21.0000,0.0000,19.0000,33.0000,0.0000,1.0000,25.0000,20.0000,0.0000,3.0000,2.0000,8.0000,2.0000,4.0000,0.0000,4.0000,9.0000,0.2174,0.0000,0.7826,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1.15,c
8.0000,5.0000,15.0000,21.0000,1.0000,16.0000,11.0000,12.0000,4.0000,19.0000,15.0000,16.0000,13.0000,3.0000,14.0000,6.0000,16.0000,1.0000,11.0000,10.0000,0.5589,0.1039,0.3372,12,6,12,0,1,1,0,1,0,4,3,2,1,0,3,1,0,0,1,0,0,1,0,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,p
11.0000,10.0000,16.0000,4.0000,24.0000,10.0000,1.0000,2.0000,4.0000,13.0000,7.0000,23.0000,13.0000,11.0000,12.0000,8.0000,27.0000,7.0000,19.0000,16.0000,0.3288,0.2603,0.4110,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,u
28.0000,10.0000,4.0000,12.0000,0.0000,15.0000,8.0000,7.0000,5.0000,3.0000,7.0000,19.0000,0.0000,11.0000,26.0000,11.0000,12.0000,4.0000,16.0000,5.0000,0.5595,0.1243,0.3162,11,6,9,0,0,2,0,0,0,2,6,0,1,0,5,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.70,p
2.0000,19.0000,5.0000,18.0000,5.0000,6.0000,26.0000,6.0000,8.0000,11.0000,13.0000,20.0000,6.0000,6.0000,27.0000,7.0000,8.0000,1.0000,3.0000,9.0000,0.4190,0.2179,0.3631,5,4,5,0,0,1,0,0,1,1,1,0,0,0,2,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,z
20.0000,5.0000,5.0000,17.0000,0.0000,5.0000,6.0000,12.0000,6.0000,17.0000,8.0000,9.0000,8.0000,12.0000,16.0000,14.0000,9.0000,11.0000,8.0000,20.0000,0.5766,0.1117,0.3117,13,6,7,1,0,2,1,0,0,2,5,0,1,0,5,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.85,p
6.0000,7.0000,19.0000,27.0000,0.0000,9.0000,22.0000,16.0000,4.0000,8.0000,11.0000,8.0000,2.0000,5.0000,24.0000,5.0000,10.0000,0.0000,21.0000,16.0000,0.6467,0.3533,0.0000,10,7,0,0,2,0,7,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.84,m
2.0000,8.0000,18.0000,19.0000,0.0000,6.0000,12.0000,16.0000,5.0000,17.0000,16.0000,7.0000,4.0000,5.0000,17.0000,9.0000,10.0000,2.0000,22.0000,25.0000,0.6265,0.3735,0.0000,9,7,0,2,2,0,3,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1.66,m
22.0000,32.0000,17.0000,10.0000,2.0000,21.0000,5.0000,6.0000,20.0000,10.0000,21.0000,14.0000,3.0000,1.0000,7.0000,6.0000,0.0000,0.0000,6.0000,7.0000,0.4978,0.1289,0.3733,6,3,7,0,0,0,1,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,p
21.0000,30.0000,6.0000,7.0000,9.0000,18.0000,17.0000,7.0000,1.0000,14.0000,12.0000,30.0000,7.0000,16.0000,8.0000,7.0000,9.0000,0.0000,0.0000,7.0000,0.3692,0.1385,0.4923,5,4,11,0,0,0,0,0,1,2,0,2,0,0,2,0,0,0,0,1,1,0,1,2,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.60,p
5.0000,13.0000,11.0000,25.0000,9.0000,20.0000,26.0000,2.0000,7.0000,13.0000,17.0000,10.0000,14.0000,12.0000,16.0000,4.0000,3.0000,1.0000,10.0000,5.0000,0.4919,0.1892,0.3189,12,7,11,1,0,2,1,0,2,3,1,1,1,1,2,1,0,0,0,2,0,1,2,1,2,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,3.70,q
10.0000,0.0000,3.0000,12.0000,22.0000,3.0000,12.0000,7.0000,9.0000,8.0000,6.0000,3.0000,4.0000,8.0000,10.0000,22.0000,24.0000,0.0000,10.0000,12.0000,0.4184,0.5816,0.0000,3,7,0,0,0,0,0,2,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,g
16.0000,16.0000,9.0000,4.0000,2.0000,4.0000,6.0000,21.0000,2.0000,19.0000,13.0000,15.0000,15.0000,0.0000,9.0000,11.0000,3.0000,0.0000,0.0000,16.0000,0.5263,0.2222,0.2515,8,4,3,0,1,2,1,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.71,t
12.0000,8.0000,0.0000,0.0000,9.0000,13.0000,4.0000,18.0000,2.0000,17.0000,16.0000,4.0000,12.0000,3.0000,8.0000,5.0000,10.0000,2.0000,7.0000,12.0000,0.5507,0.4493,0.0000,6,12,0,0,0,0,2,3,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,n
4.0000,3.0000,20.0000,19.0000,46.0000,4.0000,26.0000,3.0000,0.0000,18.0000,9.0000,5.0000,11.0000,0.0000,17.0000,1.0000,7.0000,0.0000,0.0000,7.0000,0.7722,0.0759,0.1519,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.79,z
