@relation ProteinFoldsDicots

@attribute pcvA             NUMERIC
@attribute pcvR             NUMERIC
@attribute pcvN             NUMERIC
@attribute pcvD             NUMERIC
@attribute pcvC             NUMERIC
@attribute pcvQ             NUMERIC
@attribute pcvE             NUMERIC
@attribute pcvG             NUMERIC
@attribute pcvH             NUMERIC
@attribute pcvI             NUMERIC
@attribute pcvL             NUMERIC
@attribute pcvK             NUMERIC
@attribute pcvM             NUMERIC
@attribute pcvF             NUMERIC
@attribute pcvP             NUMERIC
@attribute pcvS             NUMERIC
@attribute pcvT             NUMERIC
@attribute pcvW             NUMERIC
@attribute pcvY             NUMERIC
@attribute pcvV             NUMERIC
@attribute sscC             NUMERIC
@attribute sscE             NUMERIC
@attribute sscH             NUMERIC
@attribute dssC             NUMERIC
@attribute dssE             NUMERIC
@attribute dssH             NUMERIC
@attribute adssCCC          NUMERIC
@attribute adssCCE          NUMERIC
@attribute adssCCH          NUMERIC
@attribute adssCEC          NUMERIC
@attribute adssCEE          NUMERIC
@attribute adssCEH          NUMERIC
@attribute adssCHC          NUMERIC
@attribute adssCHE          NUMERIC
@attribute adssCHH          NUMERIC
@attribute adssECC          NUMERIC
@attribute adssECE          NUMERIC
@attribute adssECH          NUMERIC
@attribute adssEEC          NUMERIC
@attribute adssEEE          NUMERIC
@attribute adssEEH          NUMERIC
@attribute adssEHC          NUMERIC
@attribute adssEHE          NUMERIC
@attribute adssEHH          NUMERIC
@attribute adssHCC          NUMERIC
@attribute adssHCE          NUMERIC
@attribute adssHCH          NUMERIC
@attribute adssHEC          NUMERIC
@attribute adssHEE          NUMERIC
@attribute adssHEH          NUMERIC
@attribute adssHHC          NUMERIC
@attribute adssHHE          NUMERIC
@attribute adssHHH          NUMERIC
@attribute phyAthaliana     NUMERIC
@attribute phyCpapaya       NUMERIC
@attribute phyCsativus      NUMERIC
@attribute phyGmax          NUMERIC
@attribute phyLjaponicus    NUMERIC
@attribute phyMesculenta    NUMERIC
@attribute phyMtrunculata   NUMERIC
@attribute phyMguttatus     NUMERIC
@attribute phyPtrichocarpa  NUMERIC
@attribute phyPpersica      NUMERIC
@attribute phyRcommunis     NUMERIC
@attribute phySlycoparsicum NUMERIC
@attribute length           NUMERIC
@attribute class {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,-}

@data
17.0000,7.0000,5.0000,7.0000,0.0000,11.0000,12.0000,15.0000,3.0000,12.0000,11.0000,17.0000,3.0000,6.0000,1.0000,8.0000,12.0000,12.0000,3.0000,9.0000,0.2695,0.0000,0.7305,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.41,a
4.0000,15.0000,1.0000,20.0000,6.0000,5.0000,12.0000,10.0000,10.0000,22.0000,10.0000,22.0000,4.0000,6.0000,5.0000,1.0000,15.0000,2.0000,12.0000,37.0000,0.3824,0.3603,0.2574,3,6,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.36,l
2.0000,14.0000,6.0000,11.0000,30.0000,13.0000,7.0000,14.0000,5.0000,13.0000,6.0000,20.0000,5.0000,0.0000,23.0000,6.0000,3.0000,0.0000,0.0000,13.0000,0.5135,0.4054,0.0811,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,-
4.0000,22.0000,2.0000,12.0000,3.0000,25.0000,20.0000,0.0000,7.0000,20.0000,17.0000,21.0000,14.0000,9.0000,7.0000,3.0000,8.0000,3.0000,9.0000,8.0000,0.4881,0.0952,0.4167,3,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,c
2.0000,1.0000,35.0000,19.0000,1.0000,9.0000,6.0000,3.0000,6.0000,15.0000,13.0000,4.0000,1.0000,34.0000,11.0000,29.0000,23.0000,0.0000,9.0000,3.0000,0.5470,0.4530,0.0000,6,10,0,0,0,0,5,1,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.81,j
7.0000,34.0000,8.0000,4.0000,9.0000,11.0000,6.0000,11.0000,6.0000,1.0000,1.0000,23.0000,1.0000,16.0000,14.0000,13.0000,15.0000,10.0000,7.0000,0.0000,0.4040,0.0202,0.5758,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,c
4.0000,5.0000,14.0000,22.0000,8.0000,8.0000,23.0000,9.0000,2.0000,5.0000,12.0000,13.0000,21.0000,19.0000,2.0000,12.0000,6.0000,12.0000,16.0000,10.0000,0.2901,0.5954,0.1145,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,o
12.0000,7.0000,8.0000,5.0000,27.0000,5.0000,1.0000,4.0000,18.0000,5.0000,5.0000,4.0000,8.0000,0.0000,37.0000,19.0000,16.0000,2.0000,2.0000,5.0000,0.3722,0.0000,0.6278,4,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80,e
19.0000,4.0000,7.0000,0.0000,14.0000,5.0000,0.0000,21.0000,0.0000,28.0000,4.0000,7.0000,11.0000,9.0000,8.0000,15.0000,16.0000,0.0000,4.0000,25.0000,0.4336,0.1748,0.3916,4,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.43,s
3.0000,9.0000,7.0000,15.0000,0.0000,11.0000,16.0000,0.0000,6.0000,14.0000,17.0000,10.0000,6.0000,3.0000,11.0000,15.0000,13.0000,11.0000,20.0000,25.0000,0.4038,0.5962,0.0000,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0.52,j
6.0000,3.0000,19.0000,12.0000,20.0000,13.0000,14.0000,12.0000,3.0000,17.0000,20.0000,7.0000,13.0000,5.0000,0.0000,10.0000,4.0000,0.0000,0.0000,10.0000,0.6154,0.1795,0.2051,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,-
3.0000,5.0000,8.0000,5.0000,34.0000,8.0000,19.0000,6.0000,6.0000,6.0000,4.0000,12.0000,2.0000,9.0000,12.0000,12.0000,10.0000,15.0000,24.0000,4.0000,0.4222,0.5778,0.0000,2,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,-
3.0000,7.0000,7.0000,17.0000,27.0000,4.0000,17.0000,20.0000,7.0000,7.0000,5.0000,8.0000,0.0000,20.0000,17.0000,7.0000,9.0000,12.0000,20.0000,8.0000,0.6686,0.1391,0.1923,13,7,4,1,1,1,5,0,1,2,1,0,2,1,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,w
8.0000,10.0000,14.0000,20.0000,0.0000,26.0000,21.0000,6.0000,8.0000,5.0000,14.0000,16.0000,9.0000,12.0000,8.0000,10.0000,10.0000,28.0000,8.0000,13.0000,0.0625,0.0000,0.9375,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,d
7.0000,4.0000,14.0000,8.0000,8.0000,15.0000,13.0000,0.0000,15.0000,12.0000,12.0000,4.0000,7.0000,5.0000,9.0000,9.0000,15.0000,8.0000,14.0000,8.0000,0.3689,0.2913,0.3398,2,5,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,l
3.0000,5.0000,14.0000,17.0000,2.0000,6.0000,20.0000,13.0000,2.0000,4.0000,11.0000,21.0000,16.0000,21.0000,3.0000,12.0000,6.0000,14.0000,18.0000,7.0000,0.3130,0.5725,0.1145,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,o
15.0000,1.0000,11.0000,19.0000,3.0000,19.0000,23.0000,8.0000,12.0000,12.0000,7.0000,20.0000,14.0000,8.0000,0.0000,10.0000,6.0000,8.0000,3.0000,14.0000,0.3429,0.2952,0.3619,2,4,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.05,u
0.0000,9.0000,2.0000,16.0000,0.0000,13.0000,26.0000,7.0000,2.0000,18.0000,17.0000,18.0000,10.0000,1.0000,11.0000,8.0000,10.0000,17.0000,0.0000,21.0000,0.4643,0.0000,0.5357,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.56,c
14.0000,11.0000,9.0000,11.0000,2.0000,9.0000,25.0000,7.0000,17.0000,15.0000,7.0000,9.0000,5.0000,10.0000,9.0000,8.0000,11.0000,14.0000,8.0000,5.0000,0.2653,0.0000,0.7347,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.49,c
15.0000,5.0000,13.0000,24.0000,13.0000,38.0000,19.0000,0.0000,10.0000,11.0000,7.0000,6.0000,7.0000,13.0000,21.0000,7.0000,5.0000,0.0000,3.0000,14.0000,0.4699,0.4518,0.0783,5,8,1,0,0,0,1,1,0,1,0,0,0,1,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,o
7.0000,20.0000,16.0000,6.0000,9.0000,13.0000,3.0000,16.0000,6.0000,12.0000,3.0000,18.0000,1.0000,20.0000,21.0000,4.0000,6.0000,16.0000,34.0000,14.0000,0.5552,0.1345,0.3103,10,5,7,0,0,2,1,0,0,2,4,0,0,0,5,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2.90,p
10.0000,9.0000,13.0000,10.0000,10.0000,1.0000,16.0000,11.0000,2.0000,18.0000,2.0000,8.0000,4.0000,10.0000,40.0000,16.0000,1.0000,14.0000,4.0000,13.0000,0.5909,0.4091,0.0000,7,5,0,0,1,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10,g
2.0000,21.0000,8.0000,13.0000,2.0000,6.0000,13.0000,22.0000,7.0000,8.0000,13.0000,6.0000,16.0000,36.0000,12.0000,7.0000,4.0000,11.0000,13.0000,15.0000,0.4167,0.1535,0.4298,5,4,7,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.28,p
15.0000,14.0000,9.0000,8.0000,0.0000,4.0000,6.0000,8.0000,1.0000,26.0000,11.0000,15.0000,5.0000,5.0000,8.0000,7.0000,11.0000,0.0000,0.0000,19.0000,0.4792,0.1250,0.3958,3,3,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.44,z
9.0000,10.0000,0.0000,0.0000,3.0000,15.0000,2.0000,28.0000,1.0000,18.0000,6.0000,19.0000,8.0000,7.0000,0.0000,11.0000,21.0000,1.0000,9.0000,7.0000,0.4567,0.1453,0.3979,11,5,9,0,1,1,0,0,1,5,1,0,0,0,2,0,0,0,1,2,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,t
9.0000,15.0000,12.0000,11.0000,28.0000,16.0000,13.0000,1.0000,9.0000,8.0000,9.0000,18.0000,16.0000,2.0000,9.0000,14.0000,16.0000,23.0000,2.0000,15.0000,0.6341,0.1646,0.2012,11,6,6,1,2,1,3,0,1,2,0,0,1,1,1,0,0,0,2,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.28,x
6.0000,8.0000,33.0000,13.0000,6.0000,9.0000,14.0000,0.0000,7.0000,17.0000,15.0000,12.0000,15.0000,3.0000,30.0000,6.0000,12.0000,0.0000,11.0000,12.0000,0.5053,0.2526,0.2421,5,3,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.95,z
19.0000,6.0000,7.0000,25.0000,0.0000,10.0000,11.0000,0.0000,9.0000,9.0000,12.0000,7.0000,10.0000,6.0000,35.0000,4.0000,7.0000,3.0000,1.0000,19.0000,0.6067,0.3533,0.0400,4,7,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.50,h
5.0000,15.0000,5.0000,25.0000,0.0000,9.0000,10.0000,1.0000,3.0000,23.0000,9.0000,6.0000,22.0000,4.0000,8.0000,13.0000,6.0000,23.0000,0.0000,25.0000,0.3629,0.1613,0.4758,2,3,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.24,r
17.0000,8.0000,15.0000,7.0000,0.0000,17.0000,14.0000,16.0000,6.0000,14.0000,10.0000,11.0000,2.0000,0.0000,11.0000,1.0000,8.0000,2.0000,0.0000,19.0000,0.5106,0.1799,0.3095,16,11,13,0,1,2,2,1,2,5,0,2,1,2,3,1,0,0,0,2,1,1,3,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5.17,x
4.0000,11.0000,6.0000,12.0000,40.0000,8.0000,11.0000,18.0000,2.0000,4.0000,2.0000,24.0000,1.0000,4.0000,6.0000,4.0000,8.0000,14.0000,9.0000,3.0000,0.7083,0.2083,0.0833,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,-
4.0000,2.0000,9.0000,19.0000,1.0000,11.0000,25.0000,18.0000,5.0000,20.0000,11.0000,23.0000,5.0000,5.0000,8.0000,6.0000,7.0000,17.0000,10.0000,14.0000,0.4324,0.1649,0.4027,10,8,12,0,1,0,2,1,0,1,2,3,0,2,2,1,0,0,2,1,0,1,0,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,x
2.0000,12.0000,12.0000,16.0000,0.0000,18.0000,19.0000,6.0000,17.0000,16.0000,18.0000,22.0000,9.0000,17.0000,10.0000,11.0000,16.0000,11.0000,22.0000,7.0000,0.4312,0.0000,0.5688,3,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.09,g
6.0000,2.0000,11.0000,8.0000,0.0000,9.0000,7.0000,3.0000,1.0000,8.0000,15.0000,15.0000,26.0000,19.0000,36.0000,17.0000,20.0000,0.0000,3.0000,6.0000,0.6325,0.0800,0.2875,13,4,7,1,0,3,0,0,0,3,4,0,2,0,2,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4.00,p
3.0000,21.0000,17.0000,18.0000,6.0000,18.0000,14.0000,9.0000,25.0000,11.0000,10.0000,15.0000,1.0000,14.0000,7.0000,6.0000,9.0000,5.0000,29.0000,18.0000,0.4691,0.2716,0.2593,2,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,z
21.0000,7.0000,0.0000,3.0000,4.0000,11.0000,5.0000,35.0000,13.0000,18.0000,21.0000,4.0000,20.0000,1.0000,9.0000,7.0000,13.0000,0.0000,0.0000,17.0000,0.4978,0.2597,0.2424,7,5,4,0,0,1,1,1,0,1,1,0,1,2,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,q
27.0000,5.0000,5.0000,6.0000,0.0000,6.0000,5.0000,14.0000,1.0000,9.0000,6.0000,8.0000,1.0000,16.0000,17.0000,15.0000,18.0000,13.0000,15.0000,9.0000,0.4766,0.1495,0.3738,10,5,9,0,0,0,2,0,1,5,1,0,0,0,3,1,0,0,1,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,x
19.0000,18.0000,11.0000,5.0000,0.0000,15.0000,10.0000,0.0000,12.0000,14.0000,16.0000,11.0000,7.0000,4.0000,7.0000,10.0000,10.0000,13.0000,6.0000,5.0000,0.5138,0.2477,0.2385,3,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.09,x
7.0000,5.0000,8.0000,3.0000,0.0000,10.0000,11.0000,10.0000,1.0000,12.0000,14.0000,19.0000,11.0000,8.0000,0.0000,7.0000,20.0000,2.0000,11.0000,8.0000,0.3036,0.3393,0.3571,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,y
16.0000,18.0000,7.0000,13.0000,0.0000,14.0000,19.0000,0.0000,12.0000,22.0000,13.0000,24.0000,10.0000,0.0000,5.0000,3.0000,6.0000,10.0000,3.0000,15.0000,0.4598,0.1034,0.4368,9,2,11,0,0,1,1,0,0,5,0,1,0,0,1,0,0,0,1,0,0,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.61,p
16.0000,4.0000,3.0000,3.0000,4.0000,16.0000,22.0000,7.0000,0.0000,12.0000,8.0000,14.0000,9.0000,3.0000,9.0000,5.0000,15.0000,0.0000,9.0000,19.0000,0.4171,0.1543,0.4286,5,3,6,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.75,p
10.0000,18.0000,8.0000,18.0000,2.0000,16.0000,17.0000,7.0000,8.0000,4.0000,7.0000,13.0000,10.0000,13.0000,17.0000,10.0000,2.0000,4.0000,32.0000,7.0000,0.7595,0.2025,0.0380,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,k
12.0000,4.0000,14.0000,14.0000,2.0000,3.0000,13.0000,22.0000,3.0000,9.0000,11.0000,9.0000,22.0000,16.0000,13.0000,5.0000,11.0000,2.0000,7.0000,23.0000,0.5657,0.3939,0.0404,3,5,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.99,h
9.0000,2.0000,11.0000,22.0000,0.0000,6.0000,24.0000,22.0000,7.0000,5.0000,6.0000,6.0000,18.0000,13.0000,12.0000,5.0000,11.0000,1.0000,9.0000,19.0000,0.5285,0.3252,0.1463,5,5,1,0,1,0,2,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,h
5.0000,9.0000,4.0000,8.0000,10.0000,10.0000,18.0000,21.0000,0.0000,6.0000,9.0000,15.0000,7.0000,16.0000,8.0000,9.0000,6.0000,0.0000,4.0000,3.0000,0.5278,0.0000,0.4722,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,n
4.0000,12.0000,17.0000,6.0000,2.0000,13.0000,8.0000,9.0000,29.0000,9.0000,6.0000,9.0000,6.0000,13.0000,11.0000,7.0000,12.0000,31.0000,12.0000,7.0000,0.6749,0.1067,0.2184,13,6,6,1,1,2,3,0,1,2,2,0,2,1,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,p
13.0000,6.0000,12.0000,9.0000,0.0000,7.0000,4.0000,6.0000,17.0000,6.0000,3.0000,7.0000,3.0000,7.0000,8.0000,11.0000,26.0000,4.0000,24.0000,8.0000,0.5455,0.2909,0.1636,5,5,1,0,0,0,2,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10,l
5.0000,4.0000,8.0000,7.0000,0.0000,2.0000,4.0000,0.0000,3.0000,22.0000,14.0000,10.0000,18.0000,3.0000,16.0000,8.0000,11.0000,2.0000,7.0000,27.0000,0.5182,0.2273,0.2545,3,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10,l
3.0000,7.0000,7.0000,6.0000,0.0000,11.0000,10.0000,5.0000,11.0000,13.0000,21.0000,17.0000,11.0000,10.0000,8.0000,4.0000,13.0000,3.0000,12.0000,9.0000,0.4184,0.1224,0.4592,4,2,4,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.98,l
4.0000,23.0000,6.0000,9.0000,0.0000,11.0000,11.0000,6.0000,2.0000,12.0000,7.0000,22.0000,11.0000,8.0000,5.0000,11.0000,2.0000,14.0000,15.0000,11.0000,0.6812,0.3188,0.0000,4,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.69,k
9.0000,8.0000,24.0000,21.0000,24.0000,3.0000,8.0000,13.0000,12.0000,8.0000,4.0000,18.0000,5.0000,8.0000,13.0000,5.0000,2.0000,14.0000,24.0000,15.0000,0.6562,0.2188,0.1250,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,-
13.0000,10.0000,9.0000,17.0000,0.0000,9.0000,22.0000,15.0000,14.0000,16.0000,2.0000,11.0000,2.0000,9.0000,8.0000,4.0000,20.0000,2.0000,7.0000,22.0000,0.5849,0.2453,0.1698,4,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.06,y
7.0000,17.0000,7.0000,5.0000,1.0000,8.0000,17.0000,9.0000,12.0000,7.0000,9.0000,14.0000,3.0000,23.0000,7.0000,15.0000,20.0000,14.0000,29.0000,10.0000,0.6491,0.2386,0.1123,12,8,2,0,0,1,7,0,0,2,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.85,l
7.0000,19.0000,0.0000,6.0000,4.0000,18.0000,9.0000,14.0000,20.0000,7.0000,17.0000,16.0000,10.0000,11.0000,10.0000,1.0000,19.0000,6.0000,17.0000,11.0000,0.4384,0.1849,0.3767,4,3,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.46,s
3.0000,11.0000,19.0000,9.0000,9.0000,14.0000,13.0000,4.0000,16.0000,26.0000,15.0000,15.0000,9.0000,4.0000,4.0000,3.0000,13.0000,0.0000,3.0000,10.0000,0.3798,0.0000,0.6202,4,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,e
3.0000,9.0000,15.0000,14.0000,2.0000,24.0000,16.0000,14.0000,2.0000,5.0000,17.0000,31.0000,5.0000,0.0000,7.0000,16.0000,9.0000,0.0000,0.0000,3.0000,0.4179,0.0000,0.5821,7,0,10,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.01,f
10.0000,30.0000,2.0000,11.0000,0.0000,12.0000,14.0000,20.0000,7.0000,11.0000,11.0000,21.0000,8.0000,0.0000,13.0000,7.0000,3.0000,3.0000,2.0000,10.0000,0.3023,0.0000,0.6977,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,c
6.0000,6.0000,24.0000,17.0000,0.0000,13.0000,18.0000,4.0000,18.0000,11.0000,10.0000,20.0000,6.0000,12.0000,7.0000,15.0000,6.0000,0.0000,15.0000,2.0000,0.2521,0.0000,0.7479,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.19,e
0.0000,25.0000,7.0000,14.0000,0.0000,8.0000,5.0000,7.0000,4.0000,15.0000,0.0000,26.0000,10.0000,0.0000,0.0000,8.0000,16.0000,0.0000,7.0000,34.0000,0.4444,0.5556,0.0000,2,5,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.81,l
4.0000,16.0000,5.0000,17.0000,0.0000,15.0000,22.0000,0.0000,15.0000,19.0000,12.0000,5.0000,23.0000,7.0000,12.0000,5.0000,4.0000,0.0000,14.0000,22.0000,0.4554,0.2871,0.2574,2,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,z
1.0000,5.0000,4.0000,22.0000,2.0000,12.0000,20.0000,14.0000,4.0000,4.0000,12.0000,6.0000,10.0000,1.0000,17.0000,14.0000,11.0000,14.0000,2.0000,5.0000,0.6382,0.3618,0.0000,7,6,0,0,1,0,4,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.52,g
38.0000,1.0000,3.0000,26.0000,12.0000,8.0000,14.0000,6.0000,1.0000,16.0000,16.0000,12.0000,13.0000,9.0000,0.0000,11.0000,8.0000,0.0000,0.0000,8.0000,0.4404,0.0000,0.5596,6,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1.09,f
