@relation ProteinFoldsDicots

@attribute pcvA             NUMERIC
@attribute pcvR             NUMERIC
@attribute pcvN             NUMERIC
@attribute pcvD             NUMERIC
@attribute pcvC             NUMERIC
@attribute pcvQ             NUMERIC
@attribute pcvE             NUMERIC
@attribute pcvG             NUMERIC
@attribute pcvH             NUMERIC
@attribute pcvI             NUMERIC
@attribute pcvL             NUMERIC
@attribute pcvK             NUMERIC
@attribute pcvM             NUMERIC
@attribute pcvF             NUMERIC
@attribute pcvP             NUMERIC
@attribute pcvS             NUMERIC
@attribute pcvT             NUMERIC
@attribute pcvW             NUMERIC
@attribute pcvY             NUMERIC
@attribute pcvV             NUMERIC
@attribute sscC             NUMERIC
@attribute sscE             NUMERIC
@attribute sscH             NUMERIC
@attribute dssC             NUMERIC
@attribute dssE             NUMERIC
@attribute dssH             NUMERIC
@attribute adssCCC          NUMERIC
@attribute adssCCE          NUMERIC
@attribute adssCCH          NUMERIC
@attribute adssCEC          NUMERIC
@attribute adssCEE          NUMERIC
@attribute adssCEH          NUMERIC
@attribute adssCHC          NUMERIC
@attribute adssCHE          NUMERIC
@attribute adssCHH          NUMERIC
@attribute adssECC          NUMERIC
@attribute adssECE          NUMERIC
@attribute adssECH          NUMERIC
@attribute adssEEC          NUMERIC
@attribute adssEEE          NUMERIC
@attribute adssEEH          NUMERIC
@attribute adssEHC          NUMERIC
@attribute adssEHE          NUMERIC
@attribute adssEHH          NUMERIC
@attribute adssHCC          NUMERIC
@attribute adssHCE          NUMERIC
@attribute adssHCH          NUMERIC
@attribute adssHEC          NUMERIC
@attribute adssHEE          NUMERIC
@attribute adssHEH          NUMERIC
@attribute adssHHC          NUMERIC
@attribute adssHHE          NUMERIC
@attribute adssHHH          NUMERIC
@attribute phyAthaliana     NUMERIC
@attribute phyCpapaya       NUMERIC
@attribute phyCsativus      NUMERIC
@attribute phyGmax          NUMERIC
@attribute phyLjaponicus    NUMERIC
@attribute phyMesculenta    NUMERIC
@attribute phyMtrunculata   NUMERIC
@attribute phyMguttatus     NUMERIC
@attribute phyPtrichocarpa  NUMERIC
@attribute phyPpersica      NUMERIC
@attribute phyRcommunis     NUMERIC
@attribute phySlycoparsicum NUMERIC
@attribute length           NUMERIC
@attribute class {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,-}

@data
24.0000,9.0000,2.0000,16.0000,0.0000,14.0000,16.0000,16.0000,8.0000,11.0000,14.0000,9.0000,9.0000,12.0000,7.0000,7.0000,3.0000,2.0000,22.0000,9.0000,0.7010,0.2304,0.0686,9,5,0,1,2,0,3,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,2.04,q
15.0000,30.0000,15.0000,0.0000,3.0000,1.0000,0.0000,27.0000,0.0000,25.0000,6.0000,8.0000,7.0000,21.0000,0.0000,2.0000,7.0000,3.0000,4.0000,20.0000,0.5148,0.2663,0.2189,6,5,4,1,0,2,0,1,0,0,1,0,2,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.69,s
8.0000,11.0000,29.0000,9.0000,10.0000,9.0000,7.0000,8.0000,15.0000,6.0000,7.0000,4.0000,8.0000,1.0000,15.0000,14.0000,4.0000,0.0000,5.0000,19.0000,0.5301,0.1325,0.3373,6,3,3,0,0,0,1,1,0,3,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.66,z
5.0000,16.0000,0.0000,7.0000,14.0000,10.0000,6.0000,20.0000,3.0000,17.0000,16.0000,6.0000,19.0000,2.0000,16.0000,1.0000,7.0000,12.0000,0.0000,18.0000,0.5000,0.2431,0.2569,6,3,3,0,1,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,z
15.0000,9.0000,8.0000,7.0000,5.0000,4.0000,3.0000,33.0000,10.0000,21.0000,4.0000,6.0000,4.0000,7.0000,0.0000,12.0000,2.0000,2.0000,17.0000,9.0000,0.4747,0.1982,0.3272,6,3,5,0,0,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.17,q
12.0000,2.0000,9.0000,22.0000,0.0000,1.0000,12.0000,20.0000,7.0000,17.0000,9.0000,1.0000,1.0000,18.0000,16.0000,12.0000,6.0000,6.0000,10.0000,7.0000,0.4746,0.3051,0.2203,3,5,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.18,q
13.0000,16.0000,20.0000,12.0000,1.0000,1.0000,13.0000,16.0000,0.0000,1.0000,3.0000,2.0000,0.0000,10.0000,37.0000,9.0000,6.0000,3.0000,7.0000,5.0000,0.6069,0.3931,0.0000,6,8,0,0,1,0,3,1,0,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,g
3.0000,8.0000,15.0000,19.0000,1.0000,16.0000,32.0000,7.0000,7.0000,13.0000,15.0000,5.0000,14.0000,10.0000,4.0000,6.0000,2.0000,3.0000,21.0000,17.0000,0.5944,0.2632,0.1424,15,8,4,0,2,3,5,1,0,2,0,1,4,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,g
4.0000,3.0000,11.0000,28.0000,0.0000,16.0000,18.0000,14.0000,8.0000,24.0000,16.0000,13.0000,20.0000,21.0000,13.0000,12.0000,4.0000,6.0000,1.0000,26.0000,0.3652,0.6087,0.0261,2,7,0,0,0,0,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,g
9.0000,6.0000,27.0000,13.0000,10.0000,11.0000,6.0000,20.0000,0.0000,17.0000,8.0000,3.0000,9.0000,1.0000,19.0000,10.0000,1.0000,1.0000,9.0000,26.0000,0.5359,0.1503,0.3137,10,3,7,0,0,2,2,0,0,4,1,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.06,p
19.0000,3.0000,10.0000,11.0000,23.0000,10.0000,13.0000,17.0000,12.0000,5.0000,2.0000,9.0000,3.0000,6.0000,2.0000,14.0000,7.0000,2.0000,13.0000,10.0000,0.6026,0.0000,0.3974,3,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,b
11.0000,12.0000,8.0000,14.0000,9.0000,11.0000,2.0000,7.0000,6.0000,20.0000,15.0000,10.0000,7.0000,10.0000,0.0000,13.0000,14.0000,1.0000,11.0000,13.0000,0.5680,0.1400,0.2920,11,5,6,1,0,0,2,1,0,4,0,1,0,2,2,1,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.50,v
6.0000,1.0000,9.0000,2.0000,22.0000,7.0000,9.0000,21.0000,1.0000,1.0000,14.0000,10.0000,31.0000,16.0000,5.0000,0.0000,14.0000,1.0000,14.0000,4.0000,0.4878,0.0854,0.4268,12,2,7,1,2,1,1,0,1,5,0,0,0,0,1,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.46,v
9.0000,13.0000,13.0000,29.0000,0.0000,10.0000,31.0000,12.0000,3.0000,16.0000,8.0000,13.0000,23.0000,7.0000,1.0000,3.0000,6.0000,1.0000,13.0000,13.0000,0.3056,0.0278,0.6667,3,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.08,u
14.0000,13.0000,7.0000,9.0000,7.0000,3.0000,17.0000,6.0000,1.0000,8.0000,14.0000,14.0000,21.0000,14.0000,14.0000,20.0000,11.0000,2.0000,0.0000,18.0000,0.4095,0.0000,0.5905,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.05,q
13.0000,9.0000,3.0000,15.0000,3.0000,18.0000,29.0000,10.0000,0.0000,14.0000,20.0000,13.0000,17.0000,4.0000,10.0000,10.0000,4.0000,22.0000,7.0000,12.0000,0.3520,0.0000,0.6480,4,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.25,u
23.0000,5.0000,11.0000,17.0000,5.0000,3.0000,6.0000,9.0000,2.0000,12.0000,4.0000,13.0000,5.0000,4.0000,17.0000,25.0000,19.0000,11.0000,4.0000,8.0000,0.5294,0.4706,0.0000,7,8,0,0,1,0,3,2,0,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,g
6.0000,8.0000,16.0000,18.0000,0.0000,5.0000,17.0000,26.0000,0.0000,2.0000,7.0000,23.0000,1.0000,11.0000,7.0000,9.0000,4.0000,20.0000,7.0000,1.0000,0.5826,0.2018,0.2156,10,6,5,0,1,0,4,0,1,2,1,0,0,3,2,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,l
2.0000,23.0000,15.0000,7.0000,39.0000,11.0000,9.0000,7.0000,22.0000,5.0000,4.0000,20.0000,10.0000,12.0000,8.0000,18.0000,12.0000,15.0000,5.0000,3.0000,0.6596,0.1702,0.1702,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0.47,-
9.0000,11.0000,12.0000,34.0000,7.0000,6.0000,19.0000,13.0000,6.0000,15.0000,7.0000,15.0000,24.0000,7.0000,0.0000,4.0000,5.0000,10.0000,16.0000,14.0000,0.3211,0.0183,0.6606,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.09,u
1.0000,20.0000,4.0000,17.0000,1.0000,7.0000,13.0000,7.0000,8.0000,21.0000,10.0000,10.0000,15.0000,11.0000,9.0000,7.0000,12.0000,0.0000,2.0000,28.0000,0.4863,0.1712,0.3425,5,2,3,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.46,s
5.0000,18.0000,7.0000,5.0000,20.0000,13.0000,0.0000,7.0000,13.0000,12.0000,12.0000,12.0000,4.0000,5.0000,28.0000,17.0000,15.0000,0.0000,8.0000,15.0000,0.5679,0.2963,0.1358,3,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,y
0.0000,6.0000,2.0000,17.0000,36.0000,16.0000,22.0000,0.0000,4.0000,11.0000,11.0000,14.0000,6.0000,6.0000,16.0000,0.0000,0.0000,4.0000,14.0000,9.0000,0.6000,0.4000,0.0000,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,-
19.0000,4.0000,26.0000,28.0000,10.0000,5.0000,6.0000,0.0000,15.0000,8.0000,9.0000,4.0000,15.0000,8.0000,28.0000,29.0000,10.0000,3.0000,5.0000,4.0000,0.5839,0.1510,0.2651,10,7,5,0,0,0,4,1,0,3,1,0,0,1,5,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,2.98,p
4.0000,5.0000,11.0000,8.0000,6.0000,12.0000,8.0000,8.0000,6.0000,17.0000,15.0000,12.0000,25.0000,17.0000,10.0000,5.0000,7.0000,0.0000,9.0000,20.0000,0.4470,0.4516,0.1014,5,13,2,0,1,0,1,3,0,0,0,0,1,3,0,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,n
19.0000,5.0000,8.0000,12.0000,0.0000,10.0000,15.0000,15.0000,0.0000,14.0000,12.0000,12.0000,5.0000,0.0000,1.0000,10.0000,12.0000,12.0000,1.0000,16.0000,0.2653,0.0000,0.7347,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,a
0.0000,15.0000,15.0000,24.0000,15.0000,22.0000,16.0000,9.0000,8.0000,4.0000,6.0000,16.0000,7.0000,14.0000,29.0000,5.0000,5.0000,6.0000,10.0000,19.0000,0.5464,0.3825,0.0710,8,8,1,0,0,0,3,2,0,1,0,0,0,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,o
7.0000,9.0000,9.0000,14.0000,0.0000,16.0000,16.0000,0.0000,17.0000,22.0000,7.0000,9.0000,12.0000,29.0000,29.0000,4.0000,8.0000,3.0000,36.0000,15.0000,0.5437,0.0798,0.3764,8,1,7,0,0,2,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,g
14.0000,8.0000,11.0000,10.0000,5.0000,4.0000,10.0000,15.0000,39.0000,3.0000,6.0000,10.0000,8.0000,13.0000,0.0000,10.0000,4.0000,3.0000,14.0000,2.0000,0.5847,0.4153,0.0000,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,m
0.0000,9.0000,24.0000,13.0000,36.0000,18.0000,15.0000,20.0000,16.0000,3.0000,1.0000,7.0000,3.0000,10.0000,3.0000,11.0000,6.0000,6.0000,14.0000,10.0000,0.7843,0.2157,0.0000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,-
10.0000,15.0000,3.0000,14.0000,3.0000,7.0000,8.0000,15.0000,8.0000,10.0000,21.0000,7.0000,7.0000,20.0000,0.0000,11.0000,15.0000,1.0000,17.0000,11.0000,0.4099,0.1491,0.4410,5,2,4,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.61,s
5.0000,11.0000,12.0000,11.0000,11.0000,20.0000,11.0000,7.0000,29.0000,17.0000,18.0000,7.0000,13.0000,1.0000,4.0000,12.0000,5.0000,0.0000,5.0000,8.0000,0.3919,0.0541,0.5541,5,1,6,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,e
2.0000,5.0000,16.0000,21.0000,8.0000,7.0000,23.0000,8.0000,1.0000,5.0000,11.0000,13.0000,21.0000,19.0000,4.0000,11.0000,7.0000,12.0000,16.0000,10.0000,0.2879,0.5985,0.1136,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,o
1.0000,15.0000,10.0000,4.0000,0.0000,17.0000,3.0000,11.0000,22.0000,20.0000,8.0000,22.0000,19.0000,22.0000,5.0000,10.0000,21.0000,13.0000,25.0000,23.0000,0.4685,0.5315,0.0000,3,6,0,0,0,0,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,w
7.0000,4.0000,9.0000,8.0000,9.0000,3.0000,7.0000,27.0000,0.0000,21.0000,11.0000,5.0000,11.0000,1.0000,0.0000,10.0000,13.0000,0.0000,1.0000,20.0000,0.4333,0.3000,0.2667,6,5,3,0,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.50,v
10.0000,21.0000,4.0000,27.0000,0.0000,9.0000,9.0000,6.0000,0.0000,12.0000,7.0000,15.0000,12.0000,15.0000,6.0000,5.0000,3.0000,0.0000,6.0000,10.0000,0.6364,0.2727,0.0909,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.55,v
13.0000,6.0000,10.0000,5.0000,5.0000,12.0000,19.0000,20.0000,10.0000,3.0000,12.0000,10.0000,14.0000,13.0000,0.0000,1.0000,16.0000,0.0000,20.0000,7.0000,0.4850,0.1796,0.3353,7,3,5,1,0,1,0,0,1,2,1,0,0,0,2,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.67,s
2.0000,4.0000,22.0000,14.0000,38.0000,2.0000,14.0000,25.0000,19.0000,5.0000,5.0000,7.0000,2.0000,8.0000,19.0000,11.0000,9.0000,4.0000,15.0000,3.0000,0.6866,0.1940,0.1194,3,2,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,-
16.0000,12.0000,16.0000,14.0000,8.0000,17.0000,8.0000,10.0000,4.0000,5.0000,4.0000,13.0000,7.0000,13.0000,19.0000,10.0000,8.0000,3.0000,18.0000,9.0000,0.6056,0.3944,0.0000,3,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,k
9.0000,12.0000,4.0000,1.0000,0.0000,7.0000,6.0000,0.0000,10.0000,17.0000,26.0000,7.0000,17.0000,0.0000,10.0000,13.0000,24.0000,4.0000,3.0000,15.0000,0.2500,0.0556,0.6944,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,e
3.0000,18.0000,9.0000,1.0000,0.0000,8.0000,7.0000,17.0000,0.0000,14.0000,24.0000,21.0000,18.0000,22.0000,0.0000,11.0000,4.0000,9.0000,5.0000,6.0000,0.4778,0.2278,0.2944,6,6,5,0,0,0,2,1,1,1,0,0,0,1,2,1,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.80,t
14.0000,9.0000,18.0000,9.0000,12.0000,20.0000,11.0000,29.0000,2.0000,9.0000,9.0000,2.0000,0.0000,5.0000,0.0000,10.0000,11.0000,14.0000,19.0000,13.0000,0.5568,0.1575,0.2857,12,6,5,1,0,1,4,0,0,3,2,0,0,1,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.73,p
22.0000,8.0000,4.0000,4.0000,3.0000,3.0000,0.0000,21.0000,2.0000,17.0000,9.0000,9.0000,14.0000,13.0000,0.0000,17.0000,9.0000,0.0000,14.0000,26.0000,0.3830,0.1915,0.4255,3,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.41,s
9.0000,17.0000,10.0000,12.0000,18.0000,25.0000,5.0000,1.0000,14.0000,15.0000,14.0000,15.0000,15.0000,10.0000,12.0000,13.0000,7.0000,16.0000,15.0000,16.0000,0.4771,0.5229,0.0000,5,11,0,0,0,0,2,2,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,m
5.0000,5.0000,8.0000,6.0000,0.0000,6.0000,6.0000,10.0000,1.0000,11.0000,15.0000,15.0000,14.0000,9.0000,8.0000,5.0000,18.0000,2.0000,9.0000,9.0000,0.2787,0.4262,0.2951,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,y
10.0000,13.0000,10.0000,20.0000,13.0000,14.0000,15.0000,0.0000,3.0000,8.0000,8.0000,17.0000,5.0000,18.0000,6.0000,2.0000,7.0000,14.0000,28.0000,4.0000,0.4086,0.0000,0.5914,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.93,c
5.0000,12.0000,7.0000,17.0000,1.0000,16.0000,28.0000,7.0000,6.0000,12.0000,11.0000,17.0000,7.0000,9.0000,10.0000,9.0000,13.0000,15.0000,7.0000,14.0000,0.5579,0.0632,0.3789,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,c
28.0000,28.0000,0.0000,11.0000,0.0000,8.0000,21.0000,1.0000,3.0000,12.0000,16.0000,17.0000,8.0000,1.0000,6.0000,6.0000,3.0000,4.0000,5.0000,11.0000,0.4476,0.1210,0.4315,8,3,10,0,0,1,0,0,0,3,2,1,0,0,2,0,0,0,1,0,0,1,0,3,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.48,p
1.0000,18.0000,9.0000,13.0000,0.0000,9.0000,7.0000,6.0000,5.0000,11.0000,6.0000,12.0000,8.0000,13.0000,14.0000,5.0000,1.0000,16.0000,19.0000,11.0000,0.4808,0.5192,0.0000,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,k
3.0000,2.0000,4.0000,13.0000,18.0000,13.0000,12.0000,18.0000,14.0000,10.0000,9.0000,2.0000,10.0000,1.0000,8.0000,8.0000,6.0000,11.0000,4.0000,9.0000,0.5060,0.1205,0.3735,6,2,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.66,v
4.0000,11.0000,6.0000,12.0000,40.0000,8.0000,11.0000,18.0000,2.0000,4.0000,2.0000,24.0000,1.0000,4.0000,6.0000,4.0000,8.0000,14.0000,9.0000,3.0000,0.7500,0.2083,0.0417,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,-
12.0000,7.0000,7.0000,6.0000,0.0000,11.0000,2.0000,17.0000,7.0000,10.0000,5.0000,4.0000,3.0000,12.0000,0.0000,22.0000,13.0000,9.0000,13.0000,12.0000,0.5667,0.3333,0.1000,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60,p
14.0000,2.0000,8.0000,19.0000,0.0000,5.0000,6.0000,25.0000,6.0000,7.0000,1.0000,6.0000,8.0000,8.0000,13.0000,12.0000,21.0000,13.0000,10.0000,22.0000,0.7174,0.2536,0.0290,6,3,0,2,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.38,h
3.0000,4.0000,16.0000,10.0000,8.0000,5.0000,14.0000,1.0000,5.0000,18.0000,15.0000,9.0000,18.0000,4.0000,25.0000,10.0000,7.0000,0.0000,6.0000,10.0000,0.4107,0.0357,0.5536,3,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,e
9.0000,24.0000,14.0000,6.0000,8.0000,10.0000,6.0000,7.0000,8.0000,26.0000,10.0000,19.0000,5.0000,4.0000,15.0000,12.0000,14.0000,12.0000,10.0000,10.0000,0.5175,0.4211,0.0614,5,5,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.14,l
2.0000,6.0000,25.0000,20.0000,2.0000,12.0000,14.0000,4.0000,7.0000,21.0000,14.0000,16.0000,7.0000,22.0000,8.0000,16.0000,20.0000,0.0000,11.0000,13.0000,0.4032,0.4597,0.1371,2,7,1,0,0,0,0,2,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.24,l
16.0000,15.0000,10.0000,12.0000,3.0000,7.0000,19.0000,10.0000,9.0000,17.0000,3.0000,8.0000,3.0000,10.0000,8.0000,5.0000,12.0000,24.0000,27.0000,12.0000,0.6615,0.3229,0.0156,7,8,0,0,1,0,4,1,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,h
3.0000,5.0000,15.0000,20.0000,0.0000,8.0000,14.0000,0.0000,13.0000,10.0000,11.0000,6.0000,18.0000,29.0000,2.0000,9.0000,4.0000,16.0000,17.0000,20.0000,0.5685,0.3630,0.0685,6,4,0,1,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,h
16.0000,18.0000,8.0000,10.0000,0.0000,11.0000,19.0000,11.0000,16.0000,20.0000,7.0000,8.0000,6.0000,9.0000,0.0000,3.0000,20.0000,6.0000,32.0000,14.0000,0.6935,0.3065,0.0000,6,7,0,0,0,0,4,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,h
4.0000,6.0000,12.0000,27.0000,0.0000,8.0000,14.0000,0.0000,8.0000,9.0000,10.0000,7.0000,18.0000,27.0000,1.0000,9.0000,7.0000,15.0000,20.0000,20.0000,0.5526,0.3618,0.0855,6,5,0,2,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,h
16.0000,11.0000,10.0000,9.0000,0.0000,10.0000,23.0000,7.0000,18.0000,13.0000,4.0000,6.0000,7.0000,11.0000,2.0000,8.0000,12.0000,27.0000,25.0000,16.0000,0.6145,0.3352,0.0503,8,7,0,0,3,0,3,1,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,h
5.0000,10.0000,8.0000,20.0000,0.0000,7.0000,15.0000,0.0000,4.0000,6.0000,13.0000,13.0000,17.0000,28.0000,1.0000,8.0000,5.0000,16.0000,17.0000,16.0000,0.5369,0.4027,0.0604,4,7,0,0,1,0,1,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,h
